,conc_label_wx,conc_label_utf,conc_in_eng,mrs_conc
38543,saMxeSavAhaka_2,संदेशवाहक_2,courier_7,named
38544,saMxeSI_3,संदेशी_3,courier_8,named
38545,saMxeSahara_2,संदेशहर_2,courier_9,named
38546,sanxeSavAhaka_2,सन्देशवाहक_2,courier_10,named
38547,KZabarI_4,ख़बरी_4,courier_11,named
38548,KabarI_4,खबरी_4,courier_12,named
38549,sanxeSI_2,सन्देशी_2,courier_13,named
38550,sanxeSahara_2,सन्देशहर_2,courier_14,named
38551,saMxesI_2,संदेसी_2,courier_15,named
38552,sanxesI_2,सन्देसी_2,courier_16,named
38553,saMxeSahAraka_2,संदेशहारक_2,courier_17,named
38554,saMxeSahArI_2,संदेशहारी_2,courier_18,named
38555,saMvAxaxAwA_5,संवाददाता_5,courier_19,named
38556,samvAxaxAwA_3,सम्वाददाता_3,courier_20,named
38557,vasaMwakAlIna_1,वसंतकालीन_1,vernal_1,_vernal/JJ_u_unknown
38558,basaMwI_2,बसंती_2,vernal_2,_vernal/JJ_u_unknown
38559,vAsaMwI_1,वासंती_1,vernal_3,_vernal/JJ_u_unknown
38560,bAsaMwI_1,बासंती_1,vernal_4,_vernal/JJ_u_unknown
38561,vAsaMwika_1,वासंतिक_1,vernal_5,_vernal/JJ_u_unknown
38562,vAsanwika_1,वासन्तिक_1,vernal_6,_vernal/JJ_u_unknown
38563,vAsaMwaka_1,वासंतक_1,vernal_7,_vernal/JJ_u_unknown
38564,vAsanwaka_1,वासन्तक_1,vernal_8,_vernal/JJ_u_unknown
38565,nivAsI_9,निवासी_9,dweller_1,_dweller_n_1
38566,AvAsI_3,आवासी_3,dweller_2,_dweller_n_1
38567,bASiMxA_3,बाशिंदा_3,dweller_3,_dweller_n_1
38568,rahavAsI_2,रहवासी_2,dweller_4,_dweller_n_1
38569,aXivAsI_4,अधिवासी_4,dweller_5,_dweller_n_1
38570,vASinxA_3,वाशिन्दा_3,dweller_6,_dweller_n_1
38571,bASinxA_3,बाशिन्दा_3,dweller_7,_dweller_n_1
38572,avasAyI_2,अवसायी_2,dweller_8,_dweller_n_1
38573,rahanevAlA_2,रहनेवाला_2,dweller_9,_dweller_n_1
38574,mohiwa_7,मोहित_7,fascinated_5,_fascinated_a_1
38575,aBimUrCiwa_3,अभिमूर्छित_3,fascinated_6,_fascinated_a_1
38576,paripwa_1,परिप्त_1,fascinated_7,_fascinated_a_1
38577,vaSIkqwa_2,वशीकृत_2,fascinated_8,_fascinated_a_1
38578,xiswA_1,दिस्ता_1,will_10,_will_n_1
38579,xiswA_2,दिस्ता_2,testament_7,_testament_n_1
38580,vAyumaNdala_1,वायुमण्डल_1,atmosphere_9,_atmosphere_n_1
38581,anilavAha_1,अनिलवाह_1,atmosphere_10,_atmosphere_n_1
38582,vAwsalyawA_1,वात्सल्यता_1,affection_46,_affection_n_1
38583,vAwsalyawA_2,वात्सल्यता_2,fondness_23,_fondness/NN_u_unknown
38584,vAwsalyawA_3,वात्सल्यता_3,tenderness_5,_tenderness_n_1
38585,kasAI_8,कसाई_8,slaughterer_1,_slaughterer/NN_u_unknown
38586,bUcadZa_2,बूचड़_2,slaughterer_2,_slaughterer/NN_u_unknown
38587,katallU_2,कटल्लू_2,slaughterer_3,_slaughterer/NN_u_unknown
38588,pAxaSIlI_2,पादशीली_2,slaughterer_4,_slaughterer/NN_u_unknown
38589,cika_6,चिक_6,slaughterer_5,_slaughterer/NN_u_unknown
38590,saMgIwakAra_2,संगीतकार_2,instrumentalist_2,_instrumentalist/NN_u_unknown
38591,vAxyaka_2,वाद्यक_2,instrumentalist_3,_instrumentalist/NN_u_unknown
38592,bajaniyA_2,बजनिया_2,instrumentalist_4,_instrumentalist/NN_u_unknown
38593,bajAne+vAlA_2,बजाने+वाला_2,instrumentalist_5,_instrumentalist/NN_u_unknown
38594,bajaMwrI_2,बजंत्री_2,instrumentalist_6,_instrumentalist/NN_u_unknown
38595,yaMwrI_2,यंत्री_2,instrumentalist_7,_instrumentalist/NN_u_unknown
38596,jaMwrI_3,जंत्री_3,instrumentalist_8,_instrumentalist/NN_u_unknown
38597,waMwrakAra_2,तंत्रकार_2,instrumentalist_9,_instrumentalist/NN_u_unknown
38598,wanwrakAra_2,तन्त्रकार_2,instrumentalist_10,_instrumentalist/NN_u_unknown
38599,bajanwrI_2,बजन्त्री_2,instrumentalist_11,_instrumentalist/NN_u_unknown
38600,yanwrI_2,यन्त्री_2,instrumentalist_12,_instrumentalist/NN_u_unknown
38601,jallAxa_4,जल्लाद_4,executioner_3,_executioner_n_1
38602,vaXaka_5,वधक_5,executioner_4,_executioner_n_1
38603,xulhana_1,दुल्हन_1,bride_4,_bride_n_1
38604,xulhina_1,दुल्हिन_1,bride_5,_bride_n_1
38605,xulahina_2,दुलहिन_2,bride_6,_bride_n_1
38606,navavaXU_1,नववधू_1,bride_7,_bride_n_1
38607,nava+vaXU_1,नव+वधू_1,bride_8,_bride_n_1
38608,naI+bahU_1,नई+बहू_1,bride_9,_bride_n_1
38609,navoDZA_1,नवोढ़ा_1,bride_10,_bride_n_1
38610,baXU_3,बधू_3,bride_11,_bride_n_1
38611,vaXUtI_3,वधूटी_3,bride_12,_bride_n_1
38612,baXUtI_3,बधूटी_3,bride_13,_bride_n_1
38613,vaXutI_3,वधुटी_3,bride_14,_bride_n_1
38614,belA_11,बेला_11,violin_1,_violin_n_1
38615,vAirasa_1,वाइरस_1,virus_2,_virus_n_1
38616,kaMpyUtara+vAirasa_1,कंप्यूटर+वाइरस_1,virus_3,_virus_n_1
38617,kaMpyUtara+vAyarasa_1,कंप्यूटर+वायरस_1,virus_4,_virus_n_1
38618,kampyUtara+vAirasa_1,कम्प्यूटर+वाइरस_1,virus_5,_virus_n_1
38619,kampyUtara+vAyarasa_1,कम्प्यूटर+वायरस_1,virus_6,_virus_n_1
38620,vicAra+viRayaka_1,विचार+विषयक_1,ideological_2,_ideological_a_1
38621,gawi_23,गति_23,velocity_2,_velocity_n_1
38622,raPwAra_5,रफ्तार_5,velocity_3,_velocity_n_1
38623,raPZwAra_6,रफ़्तार_6,velocity_4,_velocity_n_1
38624,cAla_21,चाल_21,velocity_5,_velocity_n_1
38625,raviSa_12,रविश_12,velocity_6,_velocity_n_1
38626,vijFAnavewwA_2,विज्ञानवेत्ता_2,scientist_1,_scientist_n_1
38627,sAiMtista_1,साइंटिस्ट_1,scientist_2,_scientist_n_1
38628,GirA_1,घिरा_1,surrounded_13,_surround_v_1
38629,AveRtiwa_2,आवेष्टित_2,surrounded_14,_surround_v_1
38630,avaroXiwa_2,अवरोधित_2,surrounded_15,_surround_v_1
38631,AsWiwa_5,आस्थित_5,surrounded_16,_surround_v_1
38632,vEse_1,वैसे_1,so_1,_so_a_true
38633,usI+waraha_1,उसी+तरह_1,so_2,_so_a_true
38634,usa+waraha_1,उस+तरह_1,so_3,_so_a_true
38635,iva_2,इव_2,so_4,_so_a_true
38636,veSa-BURA_2,वेश-भूषा_2,apparel_2,_apparel/NN_u_unknown
38637,veSa+BURA_2,वेश+भूषा_2,apparel_3,_apparel/NN_u_unknown
38638,veRaBURA_2,वेषभूषा_2,apparel_4,_apparel/NN_u_unknown
38639,veRa-BURA_4,वेष-भूषा_4,apparel_5,_apparel/NN_u_unknown
38640,veRa_4,वेष_4,apparel_6,_apparel/NN_u_unknown
38641,bAnA_14,बाना_14,apparel_7,_apparel/NN_u_unknown
38642,pahanAvA-oDZAvA_2,पहनावा-ओढ़ावा_2,apparel_8,_apparel/NN_u_unknown
38643,Akalpa_5,आकल्प_5,apparel_9,_apparel/NN_u_unknown
38644,gawa_15,गत_15,apparel_10,_apparel/NN_u_unknown
38645,beyarA_1,बेयरा_1,waiter_4,_waiter_n_1
38646,vivAhiwa_2,विवाहित_2,matrimonial_2,_matrimonial/JJ_u_unknown
38647,SAxISuxA_2,शादीशुदा_2,matrimonial_3,_matrimonial/JJ_u_unknown
38648,SAxI+SuxA_2,शादी+शुदा_2,matrimonial_4,_matrimonial/JJ_u_unknown
38649,byAhawA_2,ब्याहता_2,matrimonial_5,_matrimonial/JJ_u_unknown
38650,pANigrahaNika_1,पाणिग्रहणिक_1,nuptial_1,_nuptial_a_1
38651,pANigrahaNIya_1,पाणिग्रहणीय_1,nuptial_2,_nuptial_a_1
38652,vEvAha_1,वैवाह_1,nuptial_3,_nuptial_a_1
38653,vEvAhya_1,वैवाह्य_1,nuptial_4,_nuptial_a_1
38654,wanaKZvAha_2,तनख़्वाह_2,pay_6,_pay_n_1
38655,wanaKAha_2,तनखाह_2,pay_7,_pay_n_1
38656,wanKZAha_2,तन्ख़ाह_2,pay_8,_pay_n_1
38657,wanaKZA_2,तनख़ा_2,pay_9,_pay_n_1
38658,wanKAha_2,तन्खाह_2,pay_10,_pay_n_1
38659,wanaKA_2,तनखा_2,pay_11,_pay_n_1
38660,wanKvAha_2,तन्ख्वाह_2,pay_12,_pay_n_1
38661,wanKZvAha_2,तन्ख़्वाह_2,pay_13,_pay_n_1
38662,pagAra_8,पगार_8,pay_14,_pay_n_1
38663,selarI_2,सेलरी_2,pay_15,_pay_n_1
38664,sElarI_2,सैलरी_2,pay_16,_pay_n_1
38665,rAwiba_5,रातिब_5,pay_17,_pay_n_1
38666,vewanaBogI_1,वेतनभोगी_1,salaried_1,compound
38667,wanaKZvAhaxAra_1,तनख़्वाहदार_1,salaried_2,compound
38668,vewanaBogI_2,वेतनभोगी_2,salaried_3,_salary_n_1
38669,wanaKZvAhaxAra_2,तनख़्वाहदार_2,salaried_4,_salary_n_1
38670,viXAnIya_2,विधानीय_2,legislative_3,_legislative_a_1
38671,razdApA_1,रँडापा_1,widowhood_6,_widowhood/NN_u_unknown
38672,anaahivAwa_1,अनअहिवात_1,widowhood_7,_widowhood/NN_u_unknown
38673,viXivawwA_1,विधिवत्ता_1,validity_2,_validity_n_1
38674,vexIya_1,वेदीय_1,Vedic_1,named
38675,ArRa_1,आर्ष_1,Vedic_2,named
38676,vyAkaraNajFa_1,व्याकरणज्ञ_1,grammarian_2,_grammarian_n_1
38677,vyAkaraNAcArya_1,व्याकरणाचार्य_1,grammarian_3,_grammarian_n_1
38678,vyAkaraNavix_1,व्याकरणविद्_1,grammarian_4,_grammarian_n_1
38679,vEyyAkaraNa_1,वैय्याकरण_1,grammarian_5,_grammarian_n_1
38680,hvela_1,ह्वेल_1,whale_1,_whale_n_1
38681,dipArtameMta_1,डिपार्टमेंट_1,department_1,_department_n_1
38682,dipArtamenta_1,डिपार्टमेन्ट_1,department_2,_department_n_1
38683,muhakamA_1,मुहकमा_1,division_30,_division_n_of
38684,mahakamA_2,महकमा_2,division_31,_division_n_of
38685,sIgZA_1,सीग़ा_1,division_32,_division_n_of
38686,sIgA_1,सीगा_1,division_33,_division_n_of
38687,kAsima_1,कासिम_1,dividing_23,_divide_v_1
38688,kZAsima_1,क़ासिम_1,dividing_24,_divide_v_1
38689,alaga_14,अलग_14,divided_13,_divide_v_cause
38690,avaxAriwa_3,अवदारित_3,divided_14,_divide_v_cause
38691,avaxIrNa_4,अवदीर्ण_4,divided_15,_divide_v_cause
38692,paricCinna_7,परिच्छिन्न_7,divided_16,_divide_v_cause
38693,viBAjanIya_1,विभाजनीय_1,divisible_2,_divisible/JJ_u_unknown
38694,upAXiwa_2,उपाधित_2,adorned_13,_adorn_v_1
38695,alafkqwa_4,अलङ्कृत_4,adorned_14,_adorn_v_1
38696,alaMkiwa_4,अलंकित_4,adorned_15,_adorn_v_1
38697,alafkiwa_4,अलङ्कित_4,adorned_16,_adorn_v_1
38698,sammAniwa_7,सम्मानित_7,adorned_17,_adorn_v_1
38699,ciMwana_7,चिंतन_7,thought_37,_thought_n_of
38700,cinwana_5,चिन्तन_5,thought_38,_thought_n_of
38701,manana_9,मनन_9,thought_39,_thought_n_of
38702,vicAraNa_10,विचारण_10,thought_40,_thought_n_of
38703,anuSIlana_5,अनुशीलन_5,thought_41,_thought_n_of
38704,soca-vicAra_5,सोच-विचार_5,thought_42,_thought_n_of
38705,soca+vicAra_2,सोच+विचार_2,thought_43,_thought_n_of
38706,ciMwana-manana_5,चिंतन-मनन_5,thought_44,_thought_n_of
38707,cinwana-manana_5,चिन्तन-मनन_5,thought_45,_thought_n_of
38708,aMwarBAvanA_3,अंतर्भावना_3,thought_46,_thought_n_of
38709,anwarBAvanA_2,अन्तर्भावना_2,thought_47,_thought_n_of
38710,IkRA_4,ईक्षा_4,thought_48,_thought_n_of
38711,vicAraSIla_1,विचारशील_1,thoughtful_9,_thoughtful_a_of
38712,xIrGaxarSI_5,दीर्घदर्शी_5,thoughtful_10,_thoughtful_a_of
38713,buxXijIvI_6,बुद्धिजीवी_6,thoughtful_11,_thoughtful_a_of
38714,vimarSiwa_1,विमर्शित_1,considered_7,_consider_v_1
38715,anuciMwiwa_1,अनुचिंतित_1,considered_8,_consider_v_1
38716,anucinwiwa_1,अनुचिन्तित_1,considered_9,_consider_v_1
38717,viciMwiwa_1,विचिंतित_1,considered_10,_consider_v_1
38718,vicinwiwa_1,विचिन्तित_1,considered_11,_consider_v_1
38719,ciMwiwa_9,चिंतित_9,considered_12,_consider_v_1
38720,cinwiwa_3,चिन्तित_3,considered_13,_consider_v_1
38721,socA+samaJA_1,सोचा+समझा_1,considered_14,_consider_v_1
38722,socA+vicArA_1,सोचा+विचारा_1,considered_15,_consider_v_1
38723,vidambanA_1,विडम्बना_1,irony_1,_irony_n_1
38724,vijayI_4,विजयी_4,victor_5,_victor_n_1
38725,aBijiwa_3,अभिजित_3,victor_6,_victor_n_1
38726,aBijIwa_1,अभिजीत_1,victor_7,_victor_n_1
38727,aBiBAvI_1,अभिभावी_1,victor_8,_victor_n_1
38728,aBiBAvuka_1,अभिभावुक_1,victor_9,_victor_n_1
38729,aBiBU_1,अभिभू_1,victor_10,_victor_n_1
38730,jEwavAra_1,जैतवार_1,victor_11,_victor_n_1
38731,iSwihArI_1,इश्तिहारी_1,advertised_1,_advertise_v_1
38732,iSwahArI_1,इश्तहारी_1,advertised_2,_advertise_v_1
38733,apAhija_3,अपाहिज_3,handicapped_1,_handicapped_a_1
38734,aMgahIna_4,अंगहीन_4,handicapped_2,_handicapped_a_1
38735,apAhaja_2,अपाहज_2,handicapped_3,_handicapped_a_1
38736,apaMga_4,अपंग_4,handicapped_4,_handicapped_a_1
38737,apAMga_5,अपांग_5,handicapped_5,_handicapped_a_1
38738,nipaMga_5,निपंग_5,handicapped_6,_handicapped_a_1
38739,Kola_20,खोल_20,handicapped_7,_handicapped_a_1
38740,cArA_11,चारा_11,option_2,_option_n_1
38741,upAya_9,उपाय_9,option_3,_option_n_1
38742,OYpSana_1,ऑप्शन_1,option_4,_option_n_1
38743,ApSana_1,आप्शन_1,option_5,_option_n_1
38744,cArA_12,चारा_12,alternative_1,_alternative_n_to
38745,upAya_10,उपाय_10,alternative_2,_alternative_n_to
38746,OYpSana_2,ऑप्शन_2,alternative_3,_alternative_n_to
38747,ApSana_2,आप्शन_2,alternative_4,_alternative_n_to
38748,karNa_4,कर्ण_4,diagonal_4,_diagonal_n_1
38749,saMgIna_7,संगीन_7,monstrous_1,_monstrous/JJ_u_unknown
38750,Gora_12,घोर_12,monstrous_2,_monstrous/JJ_u_unknown
38751,BIRaNa_15,भीषण_15,monstrous_3,_monstrous/JJ_u_unknown
38752,BayaMkara_12,भयंकर_12,monstrous_4,_monstrous/JJ_u_unknown
38753,Bayafkara_8,भयङ्कर_8,monstrous_5,_monstrous/JJ_u_unknown
38754,vikenxrIkaraNa_1,विकेन्द्रीकरण_1,decentralisation_1,_decentralisation/NN_u_unknown
38755,viketa-kIpara_1,विकेट-कीपर_1,wicket-keeper_1,compound
38756,viketa-kIpara_2,विकेट-कीपर_2,wicket-keeper_2,_keeper_n_1
38757,redieSana_1,रेडिएशन_1,radiation_1,_radiation_n_1
38758,bikA+huA_1,बिका+हुआ_1,sold_1,_sell_v_1
38759,becA+huA_1,बेचा+हुआ_1,sold_2,_sell_v_1
38760,uwwejanA_5,उत्तेजना_5,agitation_25,_agitation_n_1
38761,uxvega_10,उद्वेग_10,agitation_26,_agitation_n_1
38762,ukasAhata_5,उकसाहट_5,agitation_27,_agitation_n_1
38763,wrasana_3,त्रसन_3,agitation_28,_agitation_n_1
38764,iSwayAkala_1,इश्तयाकल_1,agitation_29,_agitation_n_1
38765,iSwiAla_1,इश्तिआल_1,agitation_30,_agitation_n_1
38766,iSwaAla_1,इश्तआल_1,agitation_31,_agitation_n_1
38767,iSwayAlaka_1,इश्तयालक_1,agitation_32,_agitation_n_1
38768,iSwiyAlaka_1,इश्तियालक_1,agitation_33,_agitation_n_1
38769,ronA-XonA_1,रोना-धोना_1,lamentation_15,named
38770,kAmuka_7,कामुक_7,lustful_13,_lustful_a_1
38771,kAmI_8,कामी_8,lustful_14,_lustful_a_1
38772,laMpata_8,लंपट_8,lustful_15,_lustful_a_1
38773,BogI_5,भोगी_5,lustful_16,_lustful_a_1
38774,kAmacArI_3,कामचारी_3,lustful_17,_lustful_a_1
38775,vERayika_7,वैषयिक_7,lustful_18,_lustful_a_1
38776,anuka_3,अनुक_3,lustful_19,_lustful_a_1
38777,lampata_3,लम्पट_3,lustful_20,_lustful_a_1
38778,razgarAwA_3,रँगराता_3,lustful_21,_lustful_a_1
38779,aBika_3,अभिक_3,lustful_22,_lustful_a_1
38780,aBIka_8,अभीक_8,lustful_23,_lustful_a_1
38781,mannaWI_3,मन्नथी_3,lustful_24,_lustful_a_1
38782,iMxriyalolupa_3,इंद्रियलोलुप_3,lustful_25,_lustful_a_1
38783,inxriyalolupa_3,इन्द्रियलोलुप_3,lustful_26,_lustful_a_1
38784,ayaweMxriya_3,अयतेंद्रिय_3,lustful_27,_lustful_a_1
38785,ayawenxriya_3,अयतेन्द्रिय_3,lustful_28,_lustful_a_1
38786,nAgarIta_3,नागरीट_3,lustful_29,_lustful_a_1
38787,nAgavIta_3,नागवीट_3,lustful_30,_lustful_a_1
38788,rAgI_14,रागी_14,lustful_31,_lustful_a_1
38789,vilayana_6,विलयन_6,dissolving_12,_dissolve_v_1
38790,vilInIkaraNa_2,विलीनीकरण_2,dissolving_13,_dissolve_v_1
38791,saMvilayana_2,संविलयन_2,dissolving_14,_dissolve_v_1
38792,laya_16,लय_16,dissolving_15,_dissolve_v_1
38793,vilayana_7,विलयन_7,dissolving_16,nominalization
38794,vilInIkaraNa_3,विलीनीकरण_3,dissolving_17,nominalization
38795,saMvilayana_3,संविलयन_3,dissolving_18,nominalization
38796,laya_17,लय_17,dissolving_19,nominalization
38797,vilInIkaraNa_4,विलीनीकरण_4,dissolution_4,_dissolution_n_of
38798,saMvilayana_4,संविलयन_4,dissolution_5,_dissolution_n_of
38799,laya_18,लय_18,dissolution_6,_dissolution_n_of
38800,vilInIkaraNa_5,विलीनीकरण_5,merging_3,_merge_v_1
38801,saMvilayana_5,संविलयन_5,merging_4,_merge_v_1
38802,vilInIkaraNa_6,विलीनीकरण_6,merging_5,nominalization
38803,saMvilayana_6,संविलयन_6,merging_6,nominalization
38804,vilInIkaraNa_7,विलीनीकरण_7,merger_1,_merger_n_1
38805,saMvilayana_7,संविलयन_7,merger_2,_merger_n_1
38806,laya_19,लय_19,merger_3,_merger_n_1
38807,praleKa_2,प्रलेख_2,deed_11,_deed_n_1
38808,viruxXArWI_1,विरुद्धार्थी_1,opposite_14,_opposite_a_of-to
38809,viparIwArWaka+Sabxa_1,विपरीतार्थक+शब्द_1,opposite_15,_opposite_a_of-to
38810,vinASa_8,विनाश_8,extinction_2,_extinction_n_1
38811,aMwa_19,अंत_19,extinction_3,_extinction_n_1
38812,anwa_11,अन्त_11,extinction_4,_extinction_n_1
38813,wabAhI_4,तबाही_4,extinction_5,_extinction_n_1
38814,nASa_8,नाश_8,extinction_6,_extinction_n_1
38815,barabAxI_2,बरबादी_2,extinction_7,_extinction_n_1
38816,XvaMsa_7,ध्वंस_7,extinction_8,_extinction_n_1
38817,Xvansa_1,ध्वन्स_1,extinction_9,_extinction_n_1
38818,viXvaMsa_6,विध्वंस_6,extinction_10,_extinction_n_1
38819,viXvansa_1,विध्वन्स_1,extinction_11,_extinction_n_1
38820,saMhAra_6,संहार_6,extinction_12,_extinction_n_1
38821,saPAyA_3,सफाया_3,extinction_13,_extinction_n_1
38822,nAsa_3,नास_3,extinction_14,_extinction_n_1
38823,parABava_8,पराभव_8,extinction_15,_extinction_n_1
38824,kRaya_8,क्षय_8,extinction_16,_extinction_n_1
