,word,meaning,pos
10223,कमर+सीधी+कर,lie down,verb
10224,कमरतोड़,partic hold in wrestling,adj
10225,कमर-पट्टी,waistband,noun
10226,कमरक,pronun var,noun
10227,कमरख,and its sour,noun
10228,कमरख,astringent fruit,noun
10229,कमरख,and in dyeing,noun
10230,कमरा+बंद+कमरे+में,adv,adv
10231,कमरिया,dimin a small blanket,noun
10232,कमरी,having to do with the waist or loins,adj
10233,कमरी+अंगरखा,short jacket,noun
10234,कमल-कंद,lotus root,noun
10235,कमल-ककड़ी,lotus stalk,noun
10236,कमल-गट्टा,lotus seed,noun
10237,कमल-नौभ,lotusnavel: a title of Viṣṇu,noun
10238,कमल-पत्र,lotus leaf,noun
10239,कमलबाई,see sv,noun
10240,कमल-वन,lotus thicket,noun
10241,कमलाकर,abounding in lotuses,adj
10242,कमलाक्ष,having beautiful eyes,noun
10243,कमलासन,posture in,noun
10244,कमलबाई,form of jaundice,noun
10245,कमला,title of the goddess Lakṣmī,noun
10246,कमला-कांत,beloved of Kamalā: a title of Viṣṇu,noun
10247,कमला-पति,lord of Kamalā: a title of Viṣṇu,noun
10248,कमला,palmerworm: the caterpillar or larva of a brown moth which attacks vegetation,noun
10249,कमला,its bristles irritate the skin,noun
10250,कमला-गिंदर,palmerworm,noun
10251,कमलिनी,cluster of lotuses,noun
10252,कमलिनी,place abounding in lotuses,noun
10253,कमली,: ? ← Austroas,noun
10254,कमली,small blanket,noun
10255,कमली,ascetic's blanket,noun
10256,कमली+अपनी+~+में+मस्त+हो,glory,verb
10257,कमली+अपनी+~+में+मस्त+हो,or to revel,verb
10258,कमली+अपनी+~+में+मस्त+होना,in what one has,noun
10259,कमली+अपनी+~+में+मस्त+हो,be indifferent to others,verb
10260,कमली-कीड़ा,palmerworm,noun
10261,कमली-कीड़ा,see,noun
10262,कमली+काली+कमलीवाला,ascetic,noun
10263,कमवा,cause to earn,verb
10264,कमवा,cause to work,verb
10265,कमवा,cause to be earned,verb
10266,कमाई,act of earning or acquiring,noun
10267,कमाई,due recompense,noun
10268,कमाई,or retribution,noun
10269,कमाई+कर,earn,verb
10270,कमाई+कर,work,verb
10271,कमाई+पूत,son who is working,noun
10272,कमाई+गाढ़ी+~+के+पैसे,money bitterly earned,noun
10273,कमाई+गाढ़ी+~+के+पैसे,bitter recompense,noun
10274,कमाई+गाढ़े,sthg won or earned with difficulty,noun
10275,कमाई+गाढ़े,or bitterly,noun
10276,कमाई+वक़्त,sthg won or earned with difficulty,noun
10277,कमाई+वक़्त,or bitterly,noun
10278,कमाई+की,sthg won or earned with difficulty,noun
10279,कमाई+की,or bitterly,noun
10280,कमाऊ,capable of earning,noun
10281,कमाऊ,earning one's living,noun
10282,कमाऊ,productive of gain,noun
10283,कमाऊ+पूत,son who is working,noun
10284,कमाऊ+बीबी,wife who is working,noun
10285,कमाऊ-खाऊ,earning and eating: in work and prospering,adj
10286,कमान,sign Sagittarius,noun
10287,कमान+खींच,draw a bow,verb
10288,कमान+चढ़,enjoy preeminence,verb
10289,कमान+चढ़ना,supremacy,noun
10290,कमान+चढ़ना,or victory,noun
10291,कमान+चढ़,fig to bend the brows,verb
10292,कमान+चढ़,scowl,verb
10293,कमान+की,enjoy preeminence,verb
10294,कमान+की,supremacy,noun
10295,कमान+की,or victory,noun
10296,कमान+की,fig to bend the brows,verb
10297,कमान+की,scowl,verb
10298,कमान+चढ़ा,draw a bow,verb
10299,कमानगर,reg  bowmaker,noun
10300,कमानदार,armed with a bow,adj
10301,कमान,particular command or force,noun
10302,कमान,or the status,noun
10303,कमान,of command,noun
10304,कमान+पर+हो,be on military service,verb
10305,कमान+हाई,m,noun
10306,कमान+मुख्य,m,noun
10307,कमान-अफ़सर,obs commanding officer,noun
10308,कमानचा,small bow,noun
10309,कमानची,dimin hoop,noun
10310,कमा,work : to treat,verb
10311,कमाना+अपना+नाम,make one's name,verb
10312,कमाना+कमा-खा,live by one's earnings,verb
10313,कमाना+कमा-खा,support oneself,verb
10314,कमानी,folding portion,noun
10315,कमानीदार,having a spring,adj
10316,कमानीदार,or springs,noun
10317,कमानीदार,or a mattress,noun
10318,कमार,reg  a blacksmith,noun
10319,कमाल,something wonderful,noun
10320,कमाल,great achievement,noun
10321,कमाल,very great,adj
10322,कमाल+क़र,do something wonderful,verb
10323,कमाल+क़र,succeed to perfection,verb
10324,कमाल++~+को+पाहुँच,attain perfection,verb
10325,कमाल+रख,be perfect,verb
10326,कमाल+रखना,master,noun
10327,कमाल+में,be perfect,verb
10328,कमाल+में,master,noun
10329,कमाल+दिखा,show consummate skill or power,verb
10330,कमाल+दिखा,work wonders,verb
10331,कमाल+दिखाना,or miracles,noun
10332,कमिश्नरी,status or work of a commissioner,noun
10333,कमिश्नरी,commissioner's office,noun
10334,कमी-बेशी,fluctuation,noun
10335,कमी-बेशी,profit and loss,noun
10336,कमीना,base person,noun
10337,कमी,person belonging to a community of low status,verb
10338,कमीशन+दे,allow commission or discount,verb
10339,कमीशन+बैठ,commission to sit or to be held,verb
10340,कमीशन+ले,charge commission,verb
10341,कमेड़ी,reg  a dove,noun
10342,कमेड़ी,? the ringdove,noun
10343,कमेरा,hired labourer,noun
10344,कमोद,white waterlily or lotus,verb
10345,कमोद,? the tree called,noun
10346,कमोदनी,EH the white waterlily,noun
10347,कमोदी,reg  a sweet rice,noun
10348,कमोरा,reg an earthenware vessel,noun
10349,कमोरी,widemouthed earthenware pot,noun
10350,कम्मल,pronun var,noun
10351,क़याम,state of rest,noun
10352,क़यामत,fig lamentation,noun
10353,क़यामत+उठा,make an appalling commotion,verb
10354,क़यामत+मचा,make an appalling commotion,verb
10355,क़यामत+का,4,adj
10356,क़यामत+झूठ+बोल,be an appalling liar,verb
10357,क़यामत+तोड़,bring calamity,verb
10358,करंक,watercup made from a coconut,noun
10359,करंक,bones of the body,noun
10360,करंजवा,unwanted shoot springing from the base of a plant,noun
10361,करंजा,: a thorny bush,noun
10362,करंजा,seeds of which are used medicinally,noun
10363,करंजा,brown colour,noun
10364,करंजा,having lightcoloured eyes,adj
10365,कर,imposing of tax,noun
10366,कर+उगाह,collect a tax,verb
10367,कर+लगा,impose a tax,verb
10368,कर-मुक्त,exempt from tax,adj
10369,कर-योग्य,taxable,adj
10370,कराधान,imposing of tax,noun
10371,कर+गह,take the hand : to shelter,verb
10372,कर+गह,protect,verb
10373,कर+गह,marry,verb
10374,कर+का,take the hand : to shelter,verb
10375,कर+का,protect,verb
10376,कर+का,marry,verb
10377,कर-ग्रहण,taking the hand: marriage,noun
10378,करतल,palm of the hand,noun
10379,करतल˚अमलक,fig  sthg small or insignificant,noun
10380,कर-ताल,clapping,noun
10381,कर-ताल,applause,noun
10382,कर-ताल,kind of small cymbal,noun
10383,कर-ताल˚ई,beating time by clapping the hands,noun
10384,कर-पीड़न,handpressing: marriage,noun
10385,करबद्ध,with hands folded: earnest,adj
10386,कर-माला,hands used as a rosary,verb
10387,कर-सेवक,one offering service with or by the hand: speciadherent of a conservative Hindu group,noun
10388,कराघात,blow with the hand,noun
10389,करई,reg  a small earthen pot with a spout,noun
10390,करक,sharp stinging pain,noun
10391,करक,drinkingpot of an ascetic,noun
10392,करक,or student,noun
10393,करकच,made by evaporation,noun
10394,करकरा,sound harshly,verb
10395,करकरा,reg  to cackle,verb
10396,करकराहट,reg  squabbling,noun
10397,करगता,cloth tied round the loins,noun
10398,करगस,EH a kind of arrow,noun
10399,करगही,tax on weavers,noun
10400,करगा,pronun var,noun
10401,करग्रहण,see sv,noun
10402,करघा,weaver's shop,noun
10403,करघा,*2 a loom,noun
10404,करघा,hollow in the ground in which a weaver's feet work the treadle,noun
10405,करछा,large ladle,noun
10406,करछाल,19c spring,noun
10407,करछुल,reg  a stoker's shovel,noun
10408,करण,instrumental case,noun
10409,करणी,or surd root,noun
10410,करणीय,to be done or made,adj
10411,करणीय,proper or lawful to be done,verb
10412,करणीय,necessary to be done,verb
10413,करतब,sleight of hand,noun
10414,करतब,bad or wrong action,noun
10415,करतब+दिखा,show  skill,verb
10416,करतबी,performing feats,adj
10417,करतूत,19c art,noun
10418,करदा,reg  deduction made from a measured amount to allow for a shortfall in the measurement,verb
10419,करधनी,ornamental belt made of gold or silver links or segments,noun
10420,करधनी,belt of several strands of cotton,noun
10421,करधनी+टूट,grow weak,verb
10422,करधनी+टूट,lose heart,verb
10423,करधनी+टूट,lose means,verb
10424,करधनी+टूट,grow poor,verb
10425,कर,carry out,verb
10426,कर,work through,verb
10427,कर,engage in,verb
10428,कर,keep a shop,verb
10429,कर,I suddenly felt a longing to get away,verb
10430,करना,! paint the wall!,noun
10431,कर,do the dishes,verb
10432,कर,make the bread,verb
10433,कर,do the cooking,verb
10434,कर,turn or to change,verb
10435,कर,take over,verb
10436,कर,make  own,verb
10437,करना+कर+गुज़र,carry through,verb
10438,करना+कर+गुज़र,accomplish,verb
10439,करना+कर+देख,try,verb
10440,करना+कर+देख,test,verb
10441,करना+कर+ला,effect,verb
10442,करना+कर+ला,accomplish,verb
10443,करना+कर+ला,execute,verb
10444,करना+करके,having done,adv
10445,करना+करके,doing,adv
10446,करनी,fruit of acts,noun
10447,करनी,reward or retribution,noun
10448,करनी,bricklayer's trowel,noun
10449,करबर,: ← Austroas,noun
10450,करबर,speckled: the cheetah,noun
10451,करबला,name of the place in Iraq where Ḥusain,noun
10452,करबला,younger son of 'Alī,noun
10453,करबला,was killed and buried,noun
10454,करबला,place where a,noun
10455,करबी,hollow stalk of a plant,noun
10456,करवट,side  on which one rests,noun
10457,करवट,position of lying or sleeping on the side,noun
10458,करवट+तक+न+ले,not to bestir oneself,verb
10459,करवट+बदल,turn over while resting or sleeping,verb
10460,करवट+बदल,turn to new interests,verb
10461,करवट+बदलना,friends,noun
10462,करवट+उसके+भाग्य+ने,his fortunes have improved,noun
10463,करवट+बदली+है,his fortunes have improved,noun
10464,करवटेंबदल,toss and turn,verb
10465,करवटेंबदल,be restless,verb
10466,करवटोंमेंकाट,pass  restlessly,verb
10467,करवटोंमेंकाटना,in agitation,noun
10468,करवट+ऊँट+किस,colloq how will the matter turn out?,noun
10469,करवट+बैठता+है,colloq how will the matter turn out?,noun
10470,काशी-करवटले,die in Banaras,verb
10471,काशी-करवटले,meet one's death in Banaras,verb
10472,करवा,earthen pot with a spout,noun
10473,करवा,reg a pod or seedvessel,noun
10474,करवा+चौथ,f,noun
10475,करवानक,stone curlew,noun
10476,करवा,cause to be done,verb
10477,करवा,bring about,verb
10478,करवा,have or to get done,verb
10479,करवार,pole used as a rudder,noun
10480,करवैया,one who brings about or effects an action,noun
10481,करष,be drawn,verb
10482,करसायल,poet  an antelope,noun
10483,करसायल,black buck,noun
