	Unnamed: 0	word	meaning	pos
580	1099	अँधेर_1	injustice_1	noun
581	1100	अँधेर_2	lawlessness_1	noun
582	1101	अँधेर_3	misrule_1	noun
583	1102	अँधेर_4	disorder_1	noun
584	1103	अँधेर_5	violence_2	noun
585	1106	अँधेर-खाता_1	irregularity_1	noun
586	1111	अँधेरगर्दी_1	2_1	noun
587	1114	अँधेरा_3	dim_2	noun
588	1116	अँधेरा_4	shadow_1	noun
589	1117	अँधेरा_5	haze_1	noun
590	1118	अँधेरा_6	mist_1	noun
591	1120	अँधेरा+कर_1	darken_1	verb
592	1121	अँधेरा+कर_2	overshadow_1	verb
593	1122	अँधेरा+कर_3	extinguish_1	verb
594	1123	अँधेरा+अँधेरी+कोठरी_1	cell_1	noun
595	1135	अँधेरी_1	darkness_4	noun
596	1136	अँधेरी_2	obscurity_1	noun
597	1138	अँधेरी_3	storm_2	noun
598	1139	अँधेरी_4	blinkers_1	noun
599	1142	अँधेरी+दे_1	blindfold_2	verb
600	1144	अँधेरी+दे_2	hoodwink_1	verb
601	1145	अँधेरी+डाल_1	blindfold_3	verb
602	1147	अँधेरी+डाल_2	hoodwink_2	verb
603	1150	अंबक_1	eye_1	noun
604	1152	अंबर_5	covering_2	noun
605	1153	अंबर_6	clothing_1	noun
606	1154	अंबर_7	sky_1	noun
607	1155	अंबर_8	atmosphere_1	noun
608	1156	अंबर_9	clouds_1	noun
609	1160	अंबर_10	amber_1	noun
610	1161	अंबर_11	perfume_1	noun
611	1162	अंबर_12	ambergris_1	noun
612	1165	अँबराई_1	reg_4	noun
613	1167	अंबरी_1	ashcoloured_1	noun
614	1168	अंबरी_2	fragrant_1	noun
615	1170	अंबा_1	mother_1	noun
616	1174	अंबार_4	store_1	noun
617	1175	अंबार_5	storehouse_1	noun
618	1176	अंबार_6	granary_1	noun
619	1180	अँबास_1	rinse_1	verb
620	1181	अंबिका_1	mother_2	noun
621	1186	अंबु_2	plasma_1	noun
622	1192	अंबुधि_1	ocean_1	noun
623	1194	अंबुपति_1	ocean_2	noun
624	1196	अंबोह_1	abundant_1	adj
625	1197	अंबोह_2	crowd_1	noun
626	1198	अंबोह_3	abundance_1	noun
627	1204	अंश_9	portion_1	noun
628	1206	अंश_10	section_2	noun
629	1208	अंश_11	group_2	noun
630	1209	अंश_12	digit_1	noun
631	1211	अंश_13	inheritance_1	noun
632	1213	अंश_14	stake_1	noun
633	1214	अंश_15	bet_1	noun
634	1216	अंश_16	fee_1	noun
635	1219	अंश_17	temperature_1	noun
636	1220	अंश_18	numerator_1	noun
637	1222	अंश_19	strength_1	noun
638	1223	अंश_20	vigour_1	noun
639	1227	अंश-दातां_1	contributor_1	noun
640	1229	अंश-दातां˚दान˚दायी_1	contributory_1	adj
641	1230	अंशधर_1	shareholder_1	noun
642	1231	अंशधारी_1	shareholder_2	noun
643	1232	अंशधारी_2	incarnation_1	noun
644	1237	अंशांकन_1	graduating_1	noun
645	1238	अंशांकन_2	calibrating_1	noun
646	1239	अंशांकित_1	graduated_1	adj
647	1242	अंशक_1	share_1	noun
648	1243	अंशक_2	shareholder_3	noun
649	1244	अंशी_1	sharer_1	noun
650	1245	अंशी_2	partner_1	noun
651	1247	अंशी_3	coheir_1	noun
652	1249	अंशुमाली_1	sun_1	noun
653	1251	अंस_2	shoulderblade_1	noun
654	1253	अ-_1	without_1	noun
655	1254	अ-_2	un_1	noun
656	1255	अ-_3	in_1	noun
657	1256	अ-_4	non_1	noun
658	1257	अ-_5	wrong_1	noun
659	1258	अ-_6	bad_1	noun
660	1261	अ-+अबार_1	delay_1	noun
661	1264	अ-+अहिंदी-भाषी_1	region_1	adj
662	1271	अकंटक_4	unimpeded_1	adj
663	1272	अकंपन_1	firmness_1	adj
664	1273	अकंपन_2	steadiness_1	adj
665	1274	अकंपित_1	unshaken_1	adj
666	1275	अकंपित_2	firm_1	adj
667	1277	-अक_1	suffix_1	noun
668	1278	-अक_2	eg_1	noun
669	1280	अकज-_1	wrong_2	noun
670	1281	अकज-_2	die_2	verb
671	1282	अकड़_1	stiffness_1	noun
672	1283	अकड़_2	hardness_1	noun
673	1284	अकड़_3	crookedness_1	noun
674	1285	अकड़_4	constipation_1	noun
675	1286	अकड़_5	stubborness_1	noun
676	1287	अकड़_6	ostentation_1	noun
677	1288	अकड़_7	5_1	noun
678	1289	अकड़-तकड़_1	colloq_1	noun
679	1290	अकड़म-तकड़म_1	colloq_2	noun
680	1294	अकड़-बाई_1	cramps_1	noun
681	1295	अकड़-बाई_2	convulsions_1	noun
682	1297	अकड़_8	shrivel_1	verb
683	1308	अकड़ा_1	distress_1	verb
684	1309	अकड़ा_2	obstruct_1	verb
685	1310	अकड़ा_3	impede_1	verb
686	1314	अकथ_3	see_3	adj
687	1316	अकथित_5	unspoken_1	adj
688	1318	अकथ्य_1	inexpressible_1	adj
689	1319	अकथ्य_2	indescribable_1	adj
690	1321	अकन-_1	hear_1	verb
691	1323	अकबक_1	chatter_1	noun
692	1324	अकबक_2	nonsense_1	noun
693	1328	अकबरी_1	unequal_1	noun
694	1329	अकबरी_2	f_4	noun
695	1332	अकर_1	dutyfree_1	adj
696	1334	अकर_2	useless_1	adj
697	1335	अकरण_2	nonperformance_1	adj
698	1340	अकरा_1	costly_1	adj
699	1342	अकरा_2	genuine_1	adj
700	1347	अकरी_1	dearth_1	noun
701	1349	अकर्म_3	wickedness_1	noun
702	1350	अकर्म_4	sin_1	noun
703	1351	अकर्म_5	vice_1	noun
704	1353	अकर्मक_1	intransitive_1	adj
705	1355	अकर्मण्य_4	useless_2	adj
706	1357	अकर्मण्यता_4	uselessness_1	noun
707	1359	अकर्मी_1	wicked_1	noun
708	1361	अकर्मी_2	sinner_1	noun
709	1362	अक़ल_1	see_4	noun
710	1364	अकलंक_1	unblemished_1	adj
711	1365	अकलंक_2	pure_1	adj
712	1366	अकलंक_3	guiltless_1	adj
713	1367	अकलंकता_1	spotlessness_1	noun
714	1368	अकलंकता_2	purity_1	noun
715	1379	अकल्पित_2	natural_1	adj
716	1380	अकल्पित_3	real_1	adj
717	1382	अकल्याण_3	unpropitious_1	adj
718	1383	अकल्याण_4	ominous_1	adj
719	1384	अकल्याण_5	disconsolate_1	adj
720	1385	अक़वाम_1	peoples_1	noun
721	1386	अक़वाम_2	nations_1	noun
722	1387	अक़वाम_3	communities_1	noun
723	1388	अकसर_1	usually_1	noun
724	1390	अकसर_2	generally_1	noun
725	1391	अकसर_3	often_1	noun
726	1394	अकसरियत_1	majority_1	noun
727	1396	अकसीर_1	panacea_1	noun
728	1398	अकसीर_2	treatment_1	noun
729	1399	अकस्मात्_4	suddenly_1	adv
730	1400	अकस्मात्_5	unexpectedly_1	adv
731	1402	अकाज_2	damage_1	noun
732	1406	अकाज_3	uselessness_2	noun
733	1408	अकाजी_1	obstructive_1	noun
734	1409	अकाजी_2	useless_3	noun
735	1416	अकार_2	ineffectual_1	adj
736	1417	अकारण_9	causeless_1	adj
737	1418	अकारण_10	useless_4	adj
738	1419	अकारण_11	senseless_1	adj
739	1420	अकारण_12	spontaneous_1	adj
740	1421	अकारत_1	see_5	adj
741	1422	अकारथ_4	unprofitable_1	adj
742	1423	अकारथ_5	vain_1	noun
743	1426	अकारथ+कर_1	mar_1	verb
744	1427	अकारथ+कर_2	ruin_1	verb
745	1428	अकारथ+कर_3	squander_1	verb
746	1431	अकारथ+जाना_1	wasted_1	noun
747	1435	अकाल_4	drought_1	adj
748	1436	अकाल_5	dearth_2	adj
749	1438	अकाल_6	untimely_1	adj
750	1439	अकाल_7	inopportune_1	adj
751	1442	अकासनीम_1	tree_1	noun
752	1443	अकिंचन_3	povertystricken_1	adj
753	1445	अकिंचन_4	poverty_1	adj
754	1446	अकिंचन_5	pauper_1	adj
755	1447	अक़ीक़_1	cornelian_1	noun
756	1449	अक़ीदत_1	faith_1	noun
757	1451	अक़ीदतमंद_1	believing_1	noun
758	1453	अकीर्ति_1	infamy_1	noun
759	1454	अकीर्ति_2	disgrace_1	noun
760	1456	अकीर्तिकर_1	shameful_1	adj
761	1457	अकीर्तिकर_2	dishonourable_1	adj
762	1458	अकुंठ_1	keen_1	adj
763	1459	अकुंठ_2	sharp_1	adj
764	1460	अकुंठ_3	active_1	adj
765	1461	अकुंठ_4	vigorous_1	adj
766	1471	अकुलाहट_1	agitation_1	noun
767	1472	अकुलाहट_2	unease_1	noun
768	1473	अकुलाहट_3	weariness_1	noun
769	1474	अकुलाहट_4	aversion_1	noun
770	1478	अकुशल_3	misfortune_1	adj
771	1479	अकुशल_4	unlucky_1	adj
772	1480	अकुशल_5	inauspicious_1	adj
773	1486	अकृतकार्य_1	unsuccessful_1	adj
774	1487	अकृतकार्य_2	unskilled_1	adj
775	1489	अकृतज्ञता_1	ingratitude_1	noun
776	1491	अकृती_3	incapable_1	adj
777	1492	अकृती_4	idle_1	adj
778	1494	अकृत्य_1	wrongful_1	adj
779	1500	अकृत्रिम_5	cand_1	adj
780	1502	अकेला_6	sole_1	noun
781	1503	अकेला_7	singular_1	noun
782	1504	अकेला_8	unique_1	noun
783	1506	अकेला_9	alone_1	noun
784	1507	अकेला_10	isolated_1	noun
785	1509	अकेला_11	singly_1	adv
786	1511	अकेला_12	alone_2	noun
787	1512	अकेला_13	simply_1	noun
788	1513	अकेला_14	merely_1	noun
789	1523	अकेला-दुकेला_1	solitary_1	adj
790	1524	अकेला-दुकेला_2	lonely_1	adj
791	1525	अकेला-दुकेला_3	singly_2	adv
792	1529	अकेलापन_5	singularity_1	noun
793	1533	अकोर_1	lure_1	noun
794	1535	अकौड़ा_1	reg_5	noun
795	1536	-अक्कड़_1	suffix_2	noun
796	1537	-अक्कड़_2	eg_2	noun
797	1539	अक्खड़_1	rough_1	adj
798	1540	अक्खड़_2	awkward_1	adj
799	1541	अक्खड़_3	uncivilised_1	adj
800	1542	अक्खड़_4	boorish_1	adj
801	1543	अक्खड़_5	selfwilled_1	adj
802	1544	अक्खड़_6	stubborn_1	adj
803	1545	अक्खड़_7	perverse_1	adj
804	1546	अक्खड़_8	haughty_1	adj
805	1547	अक्खड़_9	truculent_1	adj
806	1549	अक्खड़_10	boor_1	adj
807	1551	अक्खड़पन_1	selfwill_1	noun
808	1553	अक्खड़पन_2	haughtiness_1	noun
809	1554	अक्खड़पन_3	truculence_1	noun
810	1557	अक्तूबर_1	October_1	noun
811	1559	अक्रूर_1	gentle_1	adj
812	1560	अक़्ल_1	intelligent_1	adj
813	1562	अक़्ल_2	wise_1	noun
814	1565	अक़्ल+का+पूरा_1	iron_1	noun
815	1572	अक़्ल+ख़र्च+कर_1	ponder_1	verb
816	1582	अक़्ल+दे_1	instruct_1	verb
817	1584	अक़्ल+को_1	instruct_2	verb
818	1588	अक़्ल+पर_1	stupefied_1	noun
819	1593	अक़्ल+में+आ_1	understand_1	verb
820	1594	अक़्ल+से+बाहर_1	inconceivable_1	adv
821	1595	अक़्ल+से+बाहर_2	unreasonable_1	adv
822	1596	अक़्ल+से+बाहर_3	nonsensical_1	adv
823	1597	अक़्ल+दूर_1	inconceivable_2	adv
824	1598	अक़्ल+दूर_2	unreasonable_2	adv
825	1599	अक़्ल+दूर_3	nonsensical_2	adv
826	1601	अक़्लमंद_1	intelligent_2	adj
827	1603	अक़्लमंद_2	wise_2	noun
828	1604	अक़्लमंद˚ई_1	f_5	noun
829	1607	अक्ष_2	die_3	noun
830	1608	अक्ष_3	spot_2	noun
831	1609	अक्ष_4	axle_1	noun
832	1611	अक्ष_5	yoke_1	noun
833	1612	अक्ष-कर्ण_1	m_6	noun
834	1614	अक्षत_3	whole_1	adj
835	1615	अक्षत_4	entire_1	noun
836	1616	अक्षत_5	undivided_1	noun
837	1620	अक्षत_6	barley_1	noun
838	1622	'अक्षत-तिलक_1	brahman_1	noun
839	1624	अक्षत्योनि_1	virgin_1	adj
840	1625	अक्षत्योनि_2	virgin_2	adj
841	1631	अक्षय_4	external_1	adj
842	1632	अक्षय_5	permanent_1	adj
843	1633	अक्षय_6	durable_1	adj
844	1637	अक्षय-कोश_1	safe_1	noun
845	1641	अक्षय+लोक_1	heaven_1	noun
846	1642	अक्षयता_1	imperishability_1	noun
847	1643	अक्षयता_2	durability_1	noun
848	1645	अक्षर_4	imperishable_1	adj
849	1646	अक्षर_5	unchangeable_1	adj
850	1651	अक्षर_6	syllabary_1	adj
851	1652	अक्षर_7	alphabet_1	adj
852	1656	अक्षर-ज्ञान_1	literacy_1	noun
853	1657	अक्षर-माला_1	syllabary_2	noun
854	1658	अक्षर-माला_2	alphabet_2	noun
855	1659	अक्षर-विन्यास_1	orthography_1	noun
856	1660	अक्षर-विन्यास_2	syllabification_1	noun
857	1662	अक्षरशः_1	literally_1	adv
858	1665	अक्षर-शोधन_1	proofreading_1	noun
859	1666	अक्षर-संयोजन_1	typesetting_1	noun
860	1673	अक्षरौटी_1	syllabary_3	noun
861	1674	अक्षरौटी_2	alphabet_3	noun
862	1675	अक्षरौटी_3	handwriting_1	noun
863	1678	अक्षीय_1	axial_1	adj
864	1680	अक्षुण्ण_6	continuing_1	adj
865	1681	अक्षेम_1	misfortune_2	adj
866	1682	अक्षेम_2	unfortunate_1	adj
867	1683	अक्षेम_3	wretched_1	adj
868	1684	अक्षोनि_1	army_1	noun
869	1685	अक्षोहिणी_1	army_2	noun
870	1686	अक्स_3	reverse_1	noun
871	1687	अक्स_4	counterpart_1	noun
872	1690	अक्स+करना_1	prec_1	noun
873	1691	अक्स+करना_2	1_3	noun
874	1692	अक्स+का_1	prec_2	noun
875	1693	अक्स+का_2	1_4	noun
876	1694	अक्सर_4	see_6	adv
877	1695	अखंड_4	unbroken_1	adj
878	1697	अखंड_5	entire_2	adj
879	1698	अखंड_6	unlimited_1	adj
880	1699	अखंड_7	uninterrupted_1	adj
881	1700	अखंड_8	continuous_1	adj
882	1702	अखंड_9	indestructible_1	adj
883	1703	अखंडता_4	wholeness_1	noun
884	1704	अखंडता_5	entirety_1	noun
885	1709	अखंडनीय_6	indestructible_2	adj
886	1711	अखंडनीय_7	incontestable_1	adj
887	1713	अखंडित_5	unlimited_2	adj
888	1714	अखंडित_6	continuous_2	adj
889	1718	अखज_1	distasteful_1	noun
890	1719	अखज-अदावत_1	hostility_1	noun
891	1720	अखज-अदावत_2	illwill_1	noun
892	1722	अखड़ाना_1	coarse_1	noun
893	1723	अखड़ाना_2	rude_1	noun
894	1730	अख़बार_1	journalist_1	noun
895	1731	अख़बार_2	reporter_1	noun
896	1732	अख़बार-नवीस_1	journalist_2	noun
897	1733	अख़बार-नवीस_2	reporter_2	noun
898	1734	अख़बार-नवीस˚ई_1	journalism_1	noun
899	1737	अख़बारवाला_1	journalist_3	noun
900	1744	अख़बारी+भाषा_1	journalese_1	noun
901	1746	अखय-तीज_1	m_7	noun
902	1748	अखर_1	irritate_1	verb
903	1752	अख़लाक़_1	morals_1	noun
904	1753	अख़लाक़_2	ethics_1	noun
905	1754	अख़लाक़_3	morality_1	noun
906	1755	अख़लाक़_4	virtues_1	noun
907	1756	अख़लाक़_5	friendliness_1	noun
908	1758	अखाड़ा_1	arena_1	noun
909	1759	अखाड़ा_2	ring_2	noun
910	1760	अखाड़ा_3	courtyard_1	noun
911	1762	अखाड़ा_4	gymnasium_1	noun
912	1764	अखाड़ा_5	band_1	noun
913	1765	अखाड़ा_6	company_1	noun
914	1766	अखाड़ा_7	group_3	noun
915	1768	अखाड़ा+गरम+होना_1	bustling_1	noun
916	1769	अखाड़ा+जमना_1	group_4	noun
917	1770	अखाड़ा+जम_1	assemble_1	verb
918	1776	अखाड़ा+अखाड़ेबाज़_1	wrestler_1	noun
919	1777	अखाड़ा+अखाड़ेबाज़_2	athlete_1	noun
920	1779	अखाड़ा+अखाड़ेबाज़_3	manoeuvrer_1	noun
921	1780	अखाड़ा+अखाड़ेबाज़˚ई_1	wrestling_1	noun
922	1781	अखाड़ा+अखाड़ेबाज़˚ई_2	manoeuvring_1	noun
