	word	meaning	pos
104831	बोधित_2	expressed_3	adj
104833	बो_2	sow_6	verb
104834	बो_3	broadcast_2	verb
104835	बो_4	plant_12	verb
104836	बोना_1	sowing_8	noun
104837	बोना_2	seedtime_2	noun
104840	बोबा_1	nipple_7	noun
104842	बोबी_1	bundle_19	noun
104852	बोरसी_1	crucible_2	noun
104853	बोरा_1	sack_5	noun
104859	बोरी_1	sack_6	noun
104860	बोरी_2	bag_8	noun
104864	बोल_2	utterance_5	noun
104865	बोल_3	word_6	noun
104866	बोल_4	cry_17	noun
104867	बोल_5	sound_35	noun
104868	बोल_6	speech_15	noun
104869	बोल_7	conversation_14	noun
104870	बोल_8	words_10	noun
104871	बोल_9	verse_6	noun
104872	बोल_10	assertion_11	noun
104873	बोल_11	promise_18	noun
104874	बोल_12	taunt_10	noun
104875	बोल_13	jeer_3	noun
104880	बोल-चाल_1	talk_6	noun
104881	बोल-चाल_2	conversation_15	noun
104883	बोल-चाल_3	altercation_6	noun
104889	बोल-बाला_1	preeminence_7	noun
104890	बोल-बाला_2	prosperity_22	noun
104891	बोल-बाला_3	success_8	noun
104892	बोल_14	gummyrrh_1	noun
104894	बोल_15	speak_7	verb
104895	बोल_16	talk_7	verb
104897	बोल_17	bark_8	verb
104898	बोल_18	chirp_6	verb
104901	बोल_19	strike_51	verb
104902	बोल_20	crack_38	verb
104903	बोल_21	shiver_10	verb
104904	बोल_22	creak_5	verb
104905	बोलना_1	shoe_9	noun
104907	बोल_23	declare_4	verb
104908	बोल_24	announce_4	verb
104909	बोल_25	assign_5	verb
104912	बोल+आ_1	order_25	verb
104922	बोलता_1	speaking_6	adj
104924	बोलता_2	soul_18	adj
104926	बोलता+सिनेमा_1	talkie_1	noun
104930	बोली_1	speech_16	noun
104932	बोली_2	dialect_2	noun
104933	बोली_3	language_8	noun
104934	बोली_4	idiom_2	noun
104935	बोली_5	talk_8	noun
104936	बोली_6	conversation_16	noun
104937	बोली_7	words_11	noun
104938	बोली_8	bid_1	noun
104940	बोली_9	taunt_11	noun
104941	बोली_10	ridicule_14	noun
104942	कर_127	reproach_20	verb
104944	कर_128	ridicule_15	verb
104945	कस_26	reproach_21	verb
104947	कस_27	ridicule_16	verb
104948	बोल_26	reproach_22	verb
104950	बोल_27	ridicule_17	verb
104951	मार_12	reproach_23	verb
104953	मार_13	ridicule_18	verb
104954	पर_44	reproach_24	verb
104956	पर_45	ridicule_19	verb
104957	देनेवाला_1	bidder_1	noun
104961	बोसा_1	kiss_14	noun
104962	दे_46	kiss_15	verb
104963	को_48	kiss_16	verb
104969	बोहित_1	boat_11	noun
104970	बोहित्थ_1	ad_4	noun
104972	बौंगा_1	awkward_13	adj
104973	बौंगा_2	uncouth_31	adj
104974	बौंगा_3	stup_20	adj
104978	बौंड़-_1	creep_3	verb
104979	बौंड़-_2	twine_3	verb
104980	बौंड़-_3	extend_9	verb
104982	बौंड़ा_1	seedvessel_1	noun
104985	बौंड़ी_1	pod_5	noun
104986	बौंड़ी_2	reg_379	noun
104994	बौछाड़_1	squall_4	noun
104996	बौछाड़_2	hail_9	noun
104998	कर_129	shower_4	verb
105001	कर_130	shower_5	verb
105004	बौड़म_1	crazy_6	adj
105005	बौड़म_2	stup_21	adj
105007	बौद्ध_1	Buddhist_1	adj
105008	बौद्ध-धर्म_1	Buddhism_1	noun
105010	बौद्ध-मत_1	Buddhism_2	noun
105012	बौद्धिक_1	intellectual_3	adj
105013	बौना_1	dwarfish_2	adj
105014	बौना_2	dwarf_6	noun
105016	बौर_1	blossom_6	noun
105018	बौर-_1	flower_13	verb
105019	बौरहा_1	reg_380	adj
105031	बौराह_1	EH_50	adj
105032	बौराहट_1	madness_5	noun
105033	बौराहट_2	craziness_3	noun
105034	बौराहा_1	reg_381	adj
105036	ब्याज_1	deceit_34	noun
105037	ब्याज_2	interest_5	noun
105041	ब्याज-ख़ोर˚ई_1	usury_1	noun
105042	ब्याजि_1	interestbearing_1	adj
105045	ब्या_1	produce_28	verb
105047	ब्याप-_1	pervade_1	verb
105049	ब्याप-_2	work_26	verb
105052	ब्याह_1	marriage_4	noun
105057	ब्याह_2	marry_9	verb
105063	ब्याहता_1	f_308	adj
105064	ब्याहता_2	married_1	adj
105066	ब्याहता_3	wife_18	adj
105067	ब्याहता_4	husband_19	adj
105070	ब्याहली_1	bride_5	noun
105071	ब्याहुला_1	connubial_1	adj
105075	ब्योंत_1	cut_42	noun
105076	ब्योंत_2	style_19	noun
105077	ब्योंत_3	plan_19	noun
105078	ब्योंत_4	scheme_6	noun
105079	ब्योंत_5	means_24	noun
105080	ब्योंत_6	way_29	noun
105082	ब्योंत_7	opportunity_15	noun
105083	ब्योंत_8	agreement_13	noun
105084	ब्योंत_9	concurrence_3	noun
105085	ब्योंत_10	retrenching_1	noun
105087	कतर-ब्योंत_5	~_47	noun
105088	कतर-ब्योंत_6	6_3	noun
105090	ब्योंत_11	fit_23	verb
105092	ब्योंत_12	hack_1	verb
105093	ब्योंत_13	kill_14	verb
105097	ब्योत_1	reg_382	noun
105100	ब्योर-_1	disentangle_4	verb
105101	ब्योरा_1	detailed_1	adj
105102	ब्योरा_2	circumstantial_2	noun
105103	दे_47	relate_5	verb
105104	दे_48	describe_6	verb
105105	दे_49	inform_12	verb
105106	ब्योरेवार_1	detailed_2	adj
105107	ब्योरेवार_2	circumstantial_3	noun
105109	ब्योहरा_1	trader_4	noun
105110	ब्योहरा_2	moneylender_3	noun
105111	ब्योहार_1	business_14	noun
105112	ब्योहार_2	trade_22	noun
105114	ब्योहारी_1	commercial_3	adj
105115	ब्योहारी_2	mercantile_2	adj
105116	ब्योहारी_3	customary_9	adj
105117	ब्योहारी_4	trader_5	adj
105118	ब्योहारी_5	merchant_9	adj
105119	ब्योहारी_6	party_14	verb
105120	ब्योहारी_7	moneylender_4	adj
105121	ब्रज_1	cattleenclosure_1	noun
105127	ब्रज-मंडल_1	P_16	noun
105131	ब्रह्म-घात˚क_1	m_307	noun
105132	ब्रह्म-घात˚क˚ई_1	adj_145	adj
105135	ब्रह्मचर्य_1	asceticism_4	noun
105136	ब्रह्मचर्य_2	chastity_1	noun
105142	ब्रह्म-ज्ञान˚ई_1	m_308	adj
105144	ब्रह्मदेशीय_1	Burmese_3	adj
105160	ब्रह्मवाद˚ई_1	vedantic_1	adj
105161	ब्रह्मवाद˚ई_2	vedantist_1	adj
105168	ब्रह्मांड_1	comsos_1	noun
105176	ब्रह्मण्य_1	devout_20	adj
105179	ब्रह्मत्व_1	transbrahmanhood_1	noun
105181	ब्राह्म_1	holy_5	adj
105182	ब्राह्म-मुहूर्त_1	hour_3	noun
105187	ब्राह्म-समाज˚ई_1	m_309	adj
105188	ब्राह्मण_1	brahman_3	noun
105190	ब्राह्मणेतर_1	nonbrahman_1	adj
105191	ब्राह्मणत्व_1	brahmanhood_1	noun
105197	ब्राह्मण्य_1	brahmans_2	noun
105200	ब्राह्मी_1	pennywort_1	noun
105202	ब्रितानी_1	British_3	adj
105207	भकार_1	letter_42	noun
105209	भंग_1	breaking_6	adj
105210	भंग_2	splitting_4	adj
105212	भंग_3	damage_29	adj
105213	भंग_4	destruction_23	adj
105214	भंग_5	defeat_13	adj
105215	भंग_6	disappointment_3	adj
105216	भंग_7	dejection_5	adj
105217	भंग_8	interruption_5	adj
105218	भंग_9	current_16	adj
105219	भंग_10	infringement_1	adj
105220	भंग_11	breach_7	adj
105221	भंग_12	adjournment_2	adj
105222	भंग_13	dispersing_1	adj
105223	भंग_14	bend_24	adj
105224	भंग_15	curve_5	adj
105225	भंग_16	broken_4	adj
105226	भंग_17	c_59	adj
105227	कर_131	break_29	verb
105231	भंग-_1	ingenuity_3	noun
105245	भंगी_1	fraud_15	noun
105246	भंगी_2	trick_28	noun
105247	भंगी_3	disguise_7	noun
105252	भँगेरा_1	reg_383	noun
105255	भंजक_1	breaking_7	adj
105256	भंजक_2	destroying_14	adj
105257	भँजत_1	breaking_8	noun
105259	भंजन_1	breaking_9	noun
105260	भंजन_2	destroying_15	noun
105261	भंजन_3	destruction_24	noun
105262	भंजन_4	destroyer_5	noun
105269	भँजना_1	staff_8	noun
105270	भँज_1	break_30	verb
105274	भँजाई_1	folding_2	noun
105275	भँजाई_2	twisting_8	noun
105276	भँजा_1	change_26	verb
105279	भँटवास_1	reg_384	noun
105282	भंड_1	bogus_1	adj
105283	भंड_2	indecent_4	adj
105284	भंड_3	breaking_10	noun
105285	भंड_4	spoiling_2	noun
105286	भंड_5	confusion_33	noun
105287	कर_132	break_31	verb
105289	भंडन_1	deception_21	noun
105290	भंडन_2	wickedness_18	noun
105291	भंडन_3	armour_6	noun
105292	भंडन_4	war_3	noun
105293	भंडन_5	battle_7	noun
105296	भँड़सार_1	grainstore_3	noun
105299	भँड़साल_1	grainstore_4	noun
105307	भंडा-फोड़+कर_1	uncover_4	verb
105310	का_54	uncover_5	verb
105313	भंडार_1	storeroom_4	noun
105314	भंडार_2	warehouse_4	noun
105315	भंडार_3	reserve_3	noun
105316	भंडार_4	store_13	noun
105318	भंडार_5	field_9	noun
105320	भंडारा_1	stomach_12	noun
105322	भंडारित_1	stored_1	adj
105325	भंडारी_1	steward_3	noun
105326	भंडारी_2	treasurer_8	noun
105327	भंडारी_3	cook_7	noun
105330	भंडिल_1	fortunate_9	adj
105331	भंडिल_2	auspicious_6	adj
105334	भंडेरी_1	fortunetelling_1	noun
105336	भंडेरी_2	conjuring_2	noun
105337	भंडेरी_3	fortunetelling_2	noun
105340	भंडेरी_4	conjurer_5	noun
105346	भँड़ैती_1	buffoonery_2	noun
105355	भँभीरी_1	dragonfly_1	noun
105356	भँभीरी_2	butterfly_3	noun
105360	भँभोड़_1	devour_9	verb
105361	भँव-_1	revolve_8	verb
105362	भँव-_2	wander_13	verb
105363	भँवर_1	gyration_1	noun
105364	भँवर_2	turn_41	noun
105365	भँवर_3	whirlpool_8	noun
105373	भँसना_1	reg_385	noun
105375	भक_1	onopuff_1	noun
105376	भक_2	flash_18	noun
105377	भक_3	flap_13	noun
105378	भक_4	flop_1	noun
105379	भक_5	explosion_5	noun
105381	से_15	flap_14	adv
105382	से_16	whoosh_1	adv
105385	से+उड़+जा_1	explode_7	verb
105386	भक-भक_1	puffing_3	noun
105387	भक-भक_2	roaring_8	noun
105388	भक-भक+हो_1	puff_10	verb
105390	भकभका_1	blaze_15	verb
105391	भकभका_2	glow_11	verb
105392	भकभका_3	rage_11	verb
105396	भकुआ_1	stup_22	adj
105397	भकुआ_2	confused_26	adj
105398	भकुआ_3	fool_16	adj
105402	भक्त_1	devoted_9	adj
105403	भक्त_2	pious_3	adj
105404	भक्त_3	devotee_5	adj
105405	भक्त_4	follower_8	adj
105406	भक्त_5	sectarian_7	adj
105407	भक्त-जन_1	devotee_6	noun
105409	भक्त_6	divided_4	adj
105410	भक्तता_1	devotedness_1	noun
105411	भक्तता_2	faith_9	noun
105414	भक्तिमान_1	devoted_10	adj
105415	भक्तिमान_2	devout_21	adj
105416	भक्तिमान_3	pious_4	adj
105421	भक्ति_1	division_19	noun
105422	भक्ति_2	part_18	noun
105423	भक्ष-_1	eat_9	verb
105424	भक्षक_1	eating_6	adj
105425	भक्षक_2	devouring_1	adj
105427	भक्षक_3	eater_2	adj
105428	भक्षक_4	feeder_1	adj
105429	भक्षक_5	glutton_5	adj
105431	भक्षण_1	eating_7	noun
105432	भक्षण_2	devouring_2	noun
105433	भक्षण_3	feeding_3	noun
105434	भक्षण_4	food_16	noun
105435	कर_133	eat_10	verb
105439	भक्षणीय_1	edible_2	adj
105440	भक्षित_1	eaten_1	adj
105441	भक्षित_2	devoured_2	adj
105443	भक्ष्य_1	food_17	adj
105447	भख-_1	eat_11	verb
105448	भग_1	vulva_7	noun
105453	खेल_17	act_23	verb
105454	खेल_18	mimic_9	verb
105455	भगतानी_1	2_115	noun
105460	भगतिया_1	dancer_6	noun
105462	भगतिया_2	actor_11	noun
105463	भगदड़_1	panic_3	noun
105464	भगदड़_2	stampede_2	noun
105466	भगल_1	deceit_35	noun
105467	भगल_2	swindling_4	noun
105468	भगल_3	sham_3	noun
105469	भगल_4	disguise_8	noun
105473	भगलिया_1	pretender_1	noun
105474	भगलिया_2	cheat_36	noun
105475	भगलिया_3	charlatan_1	noun
105476	भगली_1	deceitful_29	noun
105477	भगली_2	pretended_1	noun
105478	भगली_3	sham_4	noun
105479	भगली_4	mock_6	noun
105482	भगवती_1	goddess_6	noun
105484	भगवती_2	Durgā_1	noun
105490	भगवदीय_1	devout_22	adj
105495	भगवान_1	glorious_8	adj
105496	भगवान_2	divine_8	adj
105498	भगवान_3	worshipful_1	adj
105506	भगा+ले+जा_1	abduct_4	verb
105510	भगिनी_1	sister_2	noun
105514	भगेल_1	defeat_14	noun
105515	भगेल_2	rout_1	noun
105516	भगेल_3	fugitive_6	noun
105520	भग्गी_1	panic_4	noun
105521	भग्गू_1	fugitive_7	adj
105522	भग्गू_2	cowardly_13	noun
105523	भग्गू_3	fugitive_8	noun
105524	भग्गू_4	deserter_2	noun
105525	भग्न_1	broken_5	adj
105526	भग्न_2	defeated_6	adj
105527	भग्न_3	wretched_35	adj
105528	भग्न_4	dejected_14	adj
105531	भग्नावशेष_1	debris_1	noun
105533	भग्नाश_1	discouraged_3	noun
105534	भचक_1	limping_1	noun
105535	भचक_2	limp_1	noun
105536	भचक_3	astonishment_9	noun
105538	भचक_4	limp_2	verb
105540	भचकना_1	amazed_4	noun
105543	भचका_1	astound_1	verb
105544	भचका_2	amaze_2	verb
105545	भचक्र_1	stars_1	noun
105547	भचक्र_2	collectively_1	noun
105548	भचक्र_3	zodiac_1	noun
105549	भज-_1	flee_6	verb
105550	भजन_1	worship_17	noun
105551	भजन_2	adoration_6	noun
105553	भजन_3	hymn_1	noun
105554	कर_134	worship_18	verb
105559	भज_1	serve_19	verb
105561	भज_2	endure_12	verb
105563	भजनी_1	singer_8	noun
105564	भजनी_2	worshipper_7	noun
105567	भजाना_1	reg_386	noun
105569	भट_1	pit_17	noun
105570	भट_2	lair_3	noun
105571	भट_3	den_5	noun
105572	भट_4	hole_18	noun
105573	भट_5	misfortune_38	noun
105574	भट_6	curse_18	noun
105575	भट_7	warrior_5	noun
105576	भट_8	combatant_1	noun
105577	भट_9	competitor_4	noun
105579	भटई_1	occupation_11	noun
105581	भटई_2	eulogy_3	noun
105584	भटक_1	stray_4	verb
105585	भटक_2	wander_14	verb
105587	भटक_3	err_4	verb
105589	भटक_4	pine_9	verb
105595	भटका_1	mislead_12	verb
105605	भटू_1	woman_13	noun
105611	भट्टारक_1	venerable_6	adj
105612	भट्टारक_2	learned_16	adj
105616	भट्ठी_1	oven_2	noun
105617	भट्ठी_2	stove_7	noun
105618	भट्ठी_3	furnace_2	noun
105619	भट्ठी_4	distiller_2	noun
105620	भट्ठी_5	kiln_2	noun
105621	भट्ठी_6	boiler_1	noun
105622	भट्ठी_7	copper_3	noun
105623	भट्ठी_8	forge_3	noun
105625	भट्ठीदार_1	distiller_3	noun
105627	भठिया_1	ebb_3	verb
105630	भठिया_2	ruin_35	verb
105632	भठियारख़ाना_1	eatinghouse_1	noun
105634	भठियारा_1	innkeeper_2	noun
105639	भठियाल_1	adv_12	noun
105640	भड़_1	barge_3	noun
105642	भड़क_1	splendour_37	noun
105643	भड़क_2	blaze_16	noun
105644	भड़क_3	pomp_20	noun
105645	भड़क_4	show_29	noun
105646	भड़क_5	pageantry_2	noun
105647	भड़क_6	burst_15	noun
105648	भड़क_7	explosion_6	noun
105649	भड़क_8	flash_19	noun
105650	भड़क_9	flame_11	noun
105651	भड़क_10	outburst_1	noun
105652	भड़क_11	starting_1	noun
105653	भड़क_12	alarm_20	noun
105654	भड़क_13	shying_1	noun
105655	भड़कदार_1	splendid_18	adj
105656	भड़कदार_2	glittering_12	noun
105663	भड़क_14	shy_8	verb
105664	भड़कना_1	reg_387	noun
105665	भड़काऊ_1	provocative_2	adj
105667	भड़का_1	inflame_5	verb
105668	भड़का_2	incite_17	verb
105669	भड़का_3	startle_5	verb
105670	भड़का_4	scare_2	verb
105671	भड़कीला_1	splendid_19	noun
105672	भड़कीला_2	showy_5	noun
105673	भड़कीला_3	flashy_2	noun
105674	भड़कीला_4	shy_9	noun
105675	भड़कीला_5	skittish_1	noun
105676	भड़कीला_6	tim_4	noun
105677	भड़कीलापन_1	showiness_3	noun
105680	भड़कौवल_1	splendid_20	adj
105681	भड़कौवल_2	showy_6	noun
105684	भड़भड़_1	rattle_17	noun
105686	भड़भड़_2	rush_9	noun
105687	भड़भड़_3	whir_1	noun
105688	कर_135	crash_16	verb
105689	कर_136	rattle_18	verb
105692	भड़भड़ा_1	crash_17	verb
105693	भड़भड़ा_2	roar_22	verb
105694	भड़भड़ा_3	rattle_19	verb
105695	भड़भड़ा_4	crackle_9	verb
105696	भड़भड़ाना_1	×_10	noun
105697	भड़भड़ाहट_1	crash_18	noun
105698	भड़भड़ाहट_2	roar_23	noun
105699	भड़भड़ाहट_3	rattle_20	noun
105702	भड़भड़िया_1	chattering_10	noun
105703	भड़भड़िया_2	chatterer_6	noun
105704	भड़भड़िया_3	babbler_2	noun
105705	भड़भाँड़_1	reg_388	noun
105706	भड़भूँजन_1	community_26	noun
105709	भड़भूँजा_1	grainparcher_1	noun
105710	भड़री_1	conjurer_6	noun
105711	भड़री_2	juggler_6	noun
105712	भड़री_3	fortuneteller_2	noun
105714	भड़वा_1	procure_1	verb
105715	भड़वा_2	pimp_2	verb
105717	भड़ास_1	anger_36	noun
105718	भड़ास_2	spleen_4	noun
105721	भड़ुआ_1	pimp_3	noun
105722	भड़ुआ_2	procurer_1	noun
105726	भड़ैती_1	tenant_4	noun
105728	भणित_1	uttered_7	adj
105729	भणित_2	spoken_4	adj
105730	भणित_3	utterance_6	adj
105731	भणित_4	speech_17	adj
105732	भणित_5	talk_9	adj
105735	भतार_1	acc_1	noun
105736	भतार_2	husband_20	noun
105738	भतीजा_1	nephew_2	noun
105740	भाई-भतीजावाद_1	nepotism_1	noun
105742	भतीजी_1	niece_1	noun
105745	भत्ता_1	expenses_5	noun
105747	भद_1	thud_5	noun
105748	भद_2	thump_6	noun
105752	भद-भद_1	thudding_1	adj
105753	भद-भद_2	shapeless_3	adj
105754	भद-भद_3	fat_16	adj
105759	भदरंगा_1	faded_8	adj
105763	भद्दा_1	clumsy_3	noun
105764	भद्दा_2	awkward_14	noun
105765	भद्दा_3	unwieldy_1	noun
105766	भद्दा_4	fat_17	noun
105767	भद्दा_5	uncouth_32	noun
105768	भद्दा_6	coarse_16	noun
105769	भद्दा_7	illmade_1	noun
105770	भद्दा_8	ugly_9	noun
105771	भद्दा_9	dull_14	noun
105772	भद्दा_10	stupid_13	noun
105774	भद्र_1	good_17	adj
105775	भद्र_2	excellent_21	adj
105776	भद्र_3	auspicious_7	adj
105777	भद्र_4	fortunate_10	adj
105778	भद्र_5	gracious_2	adj
105779	भद्र_6	kindly_5	adj
105780	भद्र_7	worthy_5	adj
105786	भद्र_8	prosperity_23	adj
105788	भद्र_9	hypocrite_7	adj
105792	भद्राक्ष_1	m_310	noun
105793	भद्रक_1	good_18	adj
105794	भद्रक_2	worthy_6	adj
105795	भद्रा_1	second_10	noun
105799	भद्रा_2	misfortune_39	noun
105800	भद्री_1	fortunate_11	adj
105801	भद्री_2	auspicious_8	noun
105803	भनक_1	buzz_7	noun
105804	भनक_2	hum_11	noun
105805	भनक_3	ring_21	noun
105806	भनक_4	din_10	noun
105807	भनक_5	rumour_15	noun
105808	पड़ना_4	sound_36	noun
105811	भनभन_1	buzzing_4	noun
105813	भनभना_1	buzz_8	verb
105814	भनभना_2	hum_12	verb
105815	भनभना_3	ring_22	verb
105817	भनभनाहट_1	buzzing_5	noun
105821	भनसार_1	fireplace_3	noun
105823	भनसाल_1	granary_13	noun
105826	भपाड़ा_1	trickery_26	noun
105827	भपाड़ा_2	deception_22	noun
105828	भपारा_1	steam_3	noun
105829	भपारा_2	vapour_2	noun
105831	भपारा_3	steaming_2	noun
105832	भपारा_4	fumigation_4	noun
105833	भब्भड़_1	uproar_17	noun
105834	भब्भड़_2	alarm_21	noun
105835	भब्भड़_3	panic_5	noun
105844	भीड़-भब्भड़_1	turmoil_18	noun
105847	भभक_1	steam_4	noun
105848	भभक_2	water_38	noun
105849	भभक_3	exhaust_5	noun
105851	भभक_4	fumes_1	noun
105853	भभक_5	boil_17	verb
105854	भभक_6	bubble_9	verb
105858	भभक_7	fume_2	verb
105862	भभका_1	still_13	noun
105865	भभका_2	provoke_11	verb
105866	भभका_3	excite_2	verb
105867	भभकी_1	threat_6	noun
105872	भभूका_1	blazing_11	adj
105873	भभूका_2	glowing_10	adj
105875	भभूका_3	shining_11	adj
105876	भभूका_4	resplendent_4	adj
105881	भयंकर_1	fearsome_10	adj
105882	भयंकर_2	terrible_9	adj
105883	भय_1	fearful_10	adj
105888	दिखा_5	intimidate_12	verb
105889	दिखा_6	threaten_21	verb
105891	दे_50	intimidate_13	verb
105892	दे_51	threaten_22	verb
105894	को_49	intimidate_14	verb
105895	को_50	threaten_23	verb
105899	भयचक_1	alarmed_6	adj
105900	भय-भीत_1	frightened_4	adj
105901	भय-भीत_2	afra_3	adj
105902	भयातुर_1	fearful_11	adj
105903	भयानक_1	fearsome_11	adj
105904	भयानक_2	terrible_10	adj
105905	भयानक_3	dangerous_6	adj
105906	भयानक_4	desolate_10	adj
105908	भयावना_1	reg_389	adj
105910	भयौ_1	per_3	noun
105911	होत_1	was_1	noun
105915	भर_6	just_16	noun
105918	भर_7	load_23	noun
105919	भर_8	bulk_7	noun
105920	भर_9	size_9	noun
105940	भरपूर_1	high_21	adj
105941	भरपूर_2	full_10	adj
105942	भरपूर˚ई_1	f_309	noun
105944	भरपेट_1	stomachful_1	adv
105953	भरका_1	light_50	noun
105955	भरण_1	carrying_4	noun
105956	भरण_2	maintaining_3	noun
105957	भरण_3	nourishing_3	noun
105958	भरण_4	nurturing_5	noun
105959	भरण_5	filling_7	noun
105960	भरण_6	satisfying_8	noun
105961	भरण_7	payment_6	noun
105962	भरण_8	wage_3	noun
105963	भरण-पोषण_1	maintenance_10	noun
105968	भरत-खंड_1	m_311	noun
105971	भरत_1	zinc_3	noun
105974	भरतार_1	acc_2	noun
105977	भरती_1	filling_8	noun
105978	भरती_2	stuffing_1	noun
105980	भरती_3	cargo_7	noun
105981	भरती_4	store_14	noun
105982	भरती_5	stock_12	noun
105984	भरती_6	admission_8	verb
105985	भरती_7	enrolment_1	noun
105986	भरती_8	enlistment_1	noun
105987	भरती_9	recruiting_1	noun
105988	भरती_10	hiring_2	noun
105989	भरती_11	mobilisation_3	noun
105991	भरती_12	embroidery_9	noun
105992	कर_137	fill_8	verb
105993	कर_138	load_24	verb
105994	कर_139	store_15	verb
105996	कर_140	enter_7	verb
105997	कर_141	enrol_2	verb
105998	कर_142	enlist_1	verb
106000	का_55	everyday_3	adj
106001	का_56	average_8	adj
106002	का_57	nondescript_3	adj
106003	भरन_1	filling_9	noun
106007	भरना_1	complete_28	noun
106008	भरना_2	time_21	noun
106019	भरना_3	remitted_1	noun
106020	भरना_4	tax_5	noun
106023	भर_10	fill_9	verb
106024	भर_11	ripen_6	verb
106027	भर_12	heal_8	verb
106028	भर_13	swell_13	verb
106030	भर_14	conceive_5	verb
106035	भर_15	mimic_10	verb
106036	भर_16	complete_29	verb
106041	भर_17	embrace_38	verb
106043	भर_18	load_25	verb
106045	भर_19	hoard_2	verb
106046	भर_20	pay_5	verb
106047	भरना_5	tax_6	noun
106049	भर_21	deposit_21	verb
106052	भर_22	paint_6	verb
106055	भर_23	give_6	verb
106056	भर_24	depose_1	verb
106058	भर_25	pay_6	verb
106061	भर_26	satisfy_6	verb
106064	भरना_6	bribe_8	noun
106065	भरनी_1	crossthreads_1	noun
106066	भरनी_2	woof_2	noun
106069	भरभराना_1	eyes_7	noun
106070	भरभराहट_1	swelling_10	noun
106071	भरभराहट_2	inflammation_5	noun
106072	भरम-_1	wander_15	verb
106073	भरम-_2	err_5	verb
106075	भरमा_1	mislead_13	verb
106076	भरमा_2	deceive_35	verb
106077	भरमा_3	confuse_11	verb
106078	भरमा_4	tempt_1	verb
106079	भरमा_5	allure_1	verb
106080	भरमा_6	alarm_22	verb
106083	भरमार_1	abundance_24	noun
106085	भरमीला_1	round_13	adj
106086	भरमीला_2	spherical_2	adj
106087	भरमीला_3	confusing_1	adj
106088	भरमीला_4	dubious_1	adj
106091	भरवाई_1	filled_4	adj
106092	भरवाई_2	full_11	noun
106094	भरवाई_3	fullness_7	noun
106096	भरवाई_4	load_26	noun
106097	भरवाई_5	cargo_8	noun
106098	भरवाई_6	charge_19	noun
106099	भरा-पूरा_1	prosperous_16	adj
106100	भरा-पूरा_2	thriving_4	adj
106101	भरा-पूरा_3	happy_11	adj
106102	भरा-पूरा_4	abounding_3	adj
106103	भरा-पूरा_5	thriving_5	adj
106111	भराव_1	fullness_8	noun
106116	भरावट_1	filling_10	noun
106117	भरावट_2	stuffing_2	noun
106118	भरित_1	filled_5	adj
106119	भरित_2	full_12	adj
106120	भरित_3	nurtured_4	adj
106121	भरिया_1	porter_14	noun
106126	भरोटा_1	load_27	noun
106127	भरोटा_2	hay_3	noun
106129	भरोसा_1	reliance_5	noun
106130	भरोसा_2	confidence_7	noun
106131	भरोसा_3	faith_10	noun
106132	भरोसा_4	hope_24	noun
106133	कर_143	rely_5	verb
106134	रख_4	rely_6	verb
106135	दिला_6	assure_8	verb
106136	को_51	assure_9	verb
106138	दे_52	reassure_6	verb
106140	को_52	reassure_7	verb
106141	भरोसे+हो_1	hope_25	verb
106143	भरोसेदार_1	reliable_3	adj
106144	भरोसेदार_2	trustworthy_7	noun
106146	भरौती_1	reg_390	noun
106147	भर्जन_1	roasting_1	noun
106148	भर्जन_2	frying_3	noun
106149	भर्ता_1	lord_15	noun
106150	भर्ता_2	protector_16	noun
106153	भर्त्सना_1	scolding_10	noun
106154	भर्त्सना_2	abuse_27	noun
106155	भर्त्सना_3	threat_7	noun
106156	कर_144	scold_16	verb
106158	की_41	scold_17	verb
106161	भर्रा_1	alarm_23	noun
106162	भर्रा_2	panic_6	noun
106164	भर्राटा_1	whirring_1	noun
106168	भल_1	direction_23	noun
106170	भल-_1	courteousness_1	noun
106171	भल-_2	honourableness_1	noun
106174	भलमनसाहत_1	courteousness_2	noun
106175	भलमनसाहत_2	honourableness_2	noun
106182	भलभला_1	gush_1	verb
106183	भलभला_2	bubble_10	verb
106184	भला_1	good_19	adj
106185	भला_2	excellent_22	noun
106186	भला_3	honest_11	noun
106187	भला_4	righteous_7	noun
106188	भला_5	kind_23	noun
106189	भला_6	kindly_6	noun
106191	भला_7	welfare_10	noun
106192	भला_8	advantage_10	noun
106193	भला_9	benefit_13	noun
106195	भला_10	indeed_9	noun
106208	भला-चंगा_1	4_24	adj
106210	भला-बुरा+कह_1	scold_18	verb
106211	भला-बुरा+कह_2	rail_1	verb
106212	भला-बुरा+कह_3	vilify_10	verb
106213	सुना_1	scold_19	verb
106214	सुना_2	rail_2	verb
106215	सुना_3	vilify_11	verb
106216	को_53	scold_20	verb
106217	को_54	rail_3	verb
106218	को_55	vilify_12	verb
106225	भलाई_1	goodness_4	noun
106226	भलाई_2	excellence_20	noun
106227	भलाई_3	kindness_15	noun
106228	भलाई_4	humanity_4	noun
106229	भलाई_5	benefit_14	noun
106230	भलाई_6	profit_17	noun
106231	भलाई_7	welfare_11	noun
106238	भवंत_1	lord_16	noun
106239	भव_1	existence_7	noun
106240	भव_2	life_20	noun
106241	भव_3	birth_16	noun
106242	भव_4	origin_15	noun
106243	भव_5	world_18	noun
106262	भवन_1	chamber_5	noun
106263	भवन_2	mansion_3	noun
106264	भवन_3	palace_6	noun
